BLOCKNUMBER,CURRENT INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
14062467,9,1642948908,4459087164654,427597624715334288016731855754,True,4458730562457,4459087164654,427591793046451142730202301892,427597624715334288016731855754
14062501,10,1642949295,4459163872311,427598876853875323134135285430,True,4458807214830,4459163872311,427593046855261018966806155972,427598876853875323134135285430
14062509,11,1642949418,4459188253494,427599274820388365303232499513,True,4458831582852,4459188253494,427593445352634700561385675486,427599274820388365303232499513
14062510,12,1642949424,4459189443042,427599294233389001506603095321,True,4458832771536,4459189443042,427593464791530977712340773999,427599294233389001506603095321
14062512,13,1642949449,4459194401617,427599375120891652353980577858,True,4458837724386,4459194401617,427593545786932132507987017803,427599375120891652353980577858
14063736,14,1642965532,4462384432501,427651411669096995488862643715,True,4462027406101,4462384432501,427645587768906134477683901033,427651411669096995488862643715
14063835,15,1642966804,4462636754053,427655527225231870603428955209,True,4462279704757,4462636754053,427649703325041009592250212528,427655527225231870603428955209
14063846,16,1642966981,4462671876871,427656120426186332090093750303,True,4462314812353,4462671876871,427650276008559777591682788892,427656120426186332090093750303
14063899,17,1642967566,4462787971291,427658081005612094630765530700,True,4462430850145,4462787971291,427652168776121807420315880263,427658081005612094630765530700
14063962,18,1642968210,4462915776955,427660239318689344333658909462,True,4462558597849,4462915776955,427654252438190093248759830422,427660239318689344333658909462
14064529,19,1642976041,4464469940708,427686484271651987848190041590,True,4464112707308,4464469940708,427680451719572718492276871135,427686484271651987848190041590
14064546,20,1642976249,4464511217060,427687181366558925640428896842,True,4464153987612,4464511217060,427681148814479656284515726387,427687181366558925640428896842
14064591,21,1642976847,4464629908698,427689185514416371793115605693,True,4464272668486,4464629908698,427683152962337102437202435238,427689185514416371793115605693
14064603,22,1642977033,4464666824862,427689808878131229626559966639,True,4464309582604,4464666824862,427683776326051960270646796185,427689808878131229626559966639
14064712,23,1642978486,4464955148011,427694678488226328723305431456,True,4464597953257,4464955148011,427688645936147059367392261002,427694678488226328723305431456
14064720,24,1642978691,4464995822676,427695365528879801066617764757,True,4464638641554,4464995822676,427689332976800531710704594303,427695365528879801066617764757
14064743,25,1642978991,4465055339076,427696336178911611235147555203,True,4464698177276,4465055339076,427690338402147076603356789378,427696336178911611235147555203
14064800,26,1642979552,4465166584254,427698151294471096250298263338,True,4464809498189,4465166584254,427692218547545115552616394170,427698151294471096250298263338
14064804,27,1642979621,4465180263504,427698374543978412589060115140,True,4464823190066,4465180263504,427692449795374820877926399038,427698374543978412589060115140
14064844,28,1642980292,4465313154383,427700548460545407304205298830,True,4464956338489,4465313154383,427694698596733259621158475357,427700548460545407304205298830
14065402,29,1642987699,4466779903337,427724545777999550158274412976,True,4466423463737,4466779903337,427718714109116404871744859113,427724545777999550158274412976
14065412,0,1642987814,4466802676902,427724918356844862218247134472,True,4466446236267,4466802676902,427719086687961716931717580609,427724918356844862218247134472
14065458,1,1642988419,4466922515302,427726878445552808272886234520,True,4466566039577,4466922515302,427721046776669662986356680658,427726878445552808272886234520
14065515,2,1642989311,4467099215150,427729768361466011381544213434,True,4466742675201,4467099215150,427723936692582866095014659572,427729768361466011381544213434
14065764,3,1642993121,4467854235230,427742112060602002238031769110,True,4467497532830,4467854235230,427736280391718856951502215247,427742112060602002238031769110
14065765,4,1642993130,4467856019282,427742141180102956543087662823,True,4467499316342,4467856019282,427736309550063272677934863016,427742141180102956543087662823
14065802,5,1642993584,4467946024782,427743610097151095931462745699,True,4467589284614,4467946024782,427737780426548243766870650490,427743610097151095931462745699
14066318,6,1643000735,4469363710532,427766678537006015126505972939,True,4469006860532,4469363710532,427760871909717684186626542225,427766678537006015126505972939
14066911,7,1643008594,4470922126655,427792030916927677824568442926,True,4470565192055,4470922126655,427786224289639346884689012212,427792030916927677824568442926
