,BLOCKNUMBER,CURRENT INDEX
,15875114,513
INDEX,TIMESTAMP,TICK CUMULATIVE,SECONDS LIQUIDITY CUMULATIVE,INITIALIZED,CONSULT_CUMULATIVE_1800_0,CONSULT_CUMULATIVE_1800_1,CONSULT_WEIGHT_1800_0,CONSULT_WEIGHT_1800_1
160,1667233007,9331307102878,198044337547992891650683298527051787022636,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
161,1667233019,9331309535746,198044337547992891651028924494782196528273,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
162,1667233043,9331314401122,198044337547992891651720176430243015539547,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
163,1667233055,9331316833654,198044337547992891652065802397973425045184,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
164,1667233091,9331324130962,198044337547992891653102680301164653562096,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
165,1667233139,9331333860610,198044337547992891654485184172086291584645,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
166,1667233235,9331353318082,198044337547992891657250191913929567629744,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
167,1667233355,9331377639922,198044337547992891660700868155619708836997,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
168,1667233439,9331394664874,198044337547992891663088153391463709490069,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
169,1667233571,9331421418370,198044337547992891666839563826569417540285,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
170,1667233751,9331457900410,198044337547992891671954754602144689926715,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
171,1667233799,9331467629098,198044337547992891673334910317175224455396,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
172,1667233811,9331470061366,198044337547992891673679949245932858087566,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
173,1667233847,9331477358386,198044337547992891674715066032205758984077,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
174,1667233859,9331479790774,198044337547992891675060104960963392616247,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
175,1667233883,9331484655766,198044337547992891675750182818478659880587,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
176,1667233931,9331494385750,198044337547992891677130338533509194409268,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
177,1667234075,9331523577142,198044337547992891681270805678600797995313,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
178,1667234087,9331526009794,198044337547992891681615844607358431627483,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
179,1667234099,9331528442482,198044337547992891681960883536116065259653,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
180,1667234471,9331603859902,198044337547992891692657090327602707856936,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
181,1667234495,9331608725662,198044337547992891693253868513013770493859,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
182,1667234507,9331611158698,198044337547992891693552257605719301812320,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
183,1667234543,9331618457914,198044337547992891694447424883835895767705,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
184,1667234555,9331620891166,198044337547992891694745813976541427086166,True,9345520020514,9345884716714,198044337547992893485929911459625386900019,198044337547992893535242652797522541704285
